Date,Circulating Bitcoin
2024-07-29 16:18:10,19732850.0
2024-08-02 16:39:49,19734676.5625
2024-08-06 21:01:53,19736498.4375
2024-08-11 08:12:50,19738332.8125
2024-08-15 09:06:12,19740154.6875
2024-08-19 07:47:58,19741976.5625
2024-08-23 05:18:49,19743792.1875
2024-08-27 07:12:18,19745617.1875
2024-08-31 06:46:15,19747442.578125
2024-09-04 03:27:25,19749295.3125
2024-09-08 01:05:03,19751151.5625
2024-09-12 05:20:49,19752979.6875
2024-09-16 10:11:59,19754801.5625
2024-09-20 15:59:41,19756635.9375
2024-09-24 21:26:52,19758461.067708332
2024-09-29 06:06:06,19760310.9375
2024-10-03 02:22:42,19762139.0625
2024-10-06 20:38:38,19763966.927083332
2024-10-10 18:25:35,19765792.1875
2024-10-14 19:44:34,19767607.8125
2024-10-18 18:10:49,19769429.6875
2024-10-22 07:10:55,19771254.6875
2024-10-26 04:48:25,19773070.3125
2024-10-29 21:25:52,19774901.5625
2024-11-02 15:36:29,19776726.5625
2024-11-06 16:23:49,19778551.5625
2024-11-10 16:27:47,19780382.682291668
2024-11-14 21:04:16,19782204.6875
2024-11-18 17:59:25,19784023.4375
2024-11-22 11:01:03,19785842.1875
2024-11-26 11:47:18,19787664.0625
2024-11-30 16:46:08,19789485.9375
2024-12-04 16:13:15,19791310.9375
2024-12-08 17:02:49,19793129.6875
2024-12-12 13:28:56,19794957.8125
2024-12-16 09:23:20,19796776.5625
2024-12-20 09:00:13,19798603.645833332
2024-12-24 09:51:24,19800435.9375
2024-12-28 11:46:00,19802260.9375
2025-01-01 10:30:47,19804079.6875
2025-01-05 06:49:39,19805898.4375
2025-01-09 13:34:58,19807726.5625
2025-01-13 11:01:56,19809545.3125
2025-01-17 15:05:30,19811367.1875
2025-01-21 16:49:32,19813189.0625
2025-01-25 22:12:15,19815010.9375
2025-01-29 21:25:42,19816848.4375
2025-02-02 14:39:27,19818667.1875
2025-02-06 14:55:04,19820482.8125
2025-02-10 09:55:17,19822329.6875
2025-02-14 14:25:59,19824154.6875
2025-02-18 14:31:46,19825976.5625
2025-02-22 21:32:39,19827792.1875
2025-02-27 01:34:58,19829610.9375
2025-03-03 03:04:20,19831426.5625
2025-03-06 23:41:41,19833251.5625
2025-03-10 21:57:29,19835067.1875
2025-03-14 20:57:33,19836892.1875
2025-03-19 00:34:28,19838717.1875
2025-03-22 23:21:51,19840532.8125
2025-03-26 20:00:56,19842351.5625
2025-03-30 20:37:53,19844182.8125
2025-04-03 17:53:08,19846014.0625
